state,district,pincode,demo_age_5_17,demo_age_17_,enroll_age_0_5,enroll_age_5_17,enroll_age_18_greater,bio_age_5_17,bio_age_17_,enroll_ratio_5_17,enroll_ratio_17_plus,bio_ratio_5_17,bio_ratio_17_plus
Tamil Nadu,Tenkasi,627857,16.0,99.0,24.0,1.0,0.0,74.0,37.0,0.0625,0.0,4.625,0.37373737373737376
Tamil Nadu,Chennai,600058,16.0,140.0,2.0,1.0,0.0,1.0,4.0,0.0625,0.0,0.0625,0.02857142857142857
Kerala,Kottayam,686574,64.0,697.0,26.0,4.0,0.0,443.0,511.0,0.0625,0.0,6.921875,0.733142037302726
Punjab,Sangrur,148030,80.0,1262.0,92.0,5.0,0.0,1965.0,2070.0,0.0625,0.0,24.5625,1.6402535657686212
Telangana,Hanumakonda,506009,64.0,463.0,30.0,4.0,0.0,69.0,240.0,0.0625,0.0,1.078125,0.5183585313174947
Tamil Nadu,Tiruvannamalai,632326,32.0,207.0,35.0,2.0,0.0,441.0,473.0,0.0625,0.0,13.78125,2.285024154589372
Karnataka,Mysuru,571125,16.0,169.0,53.0,1.0,0.0,517.0,213.0,0.0625,0.0,32.3125,1.2603550295857988
Andhra Pradesh,Nellore,524307,32.0,331.0,46.0,2.0,0.0,804.0,548.0,0.0625,0.0,25.125,1.6555891238670695
Himachal Pradesh,Una,174319,16.0,134.0,19.0,1.0,0.0,182.0,167.0,0.0625,0.0,11.375,1.2462686567164178
Andhra Pradesh,Ananthapuramu,515561,32.0,92.0,26.0,2.0,0.0,774.0,124.0,0.0625,0.0,24.1875,1.3478260869565217
Tamil Nadu,Dharmapuri,635109,16.0,45.0,3.0,1.0,0.0,70.0,79.0,0.0625,0.0,4.375,1.7555555555555555
Karnataka,Belgaum,591124,80.0,404.0,38.0,5.0,0.0,277.0,481.0,0.0625,0.0,3.4625,1.1905940594059405
Tamil Nadu,Vellore,632312,16.0,152.0,29.0,1.0,0.0,245.0,254.0,0.0625,0.0,15.3125,1.6710526315789473
Karnataka,Belgaum,591254,48.0,195.0,25.0,3.0,0.0,209.0,614.0,0.0625,0.0,4.354166666666667,3.1487179487179486
Maharashtra,Chandrapur,442904,16.0,1252.0,56.0,1.0,0.0,1241.0,3827.0,0.0625,0.0,77.5625,3.056709265175719
Andhra Pradesh,Rangareddi,500055,176.0,1131.0,87.0,11.0,0.0,868.0,2636.0,0.0625,0.0,4.931818181818182,2.330680813439434
Andhra Pradesh,Medak,502300,16.0,112.0,21.0,1.0,0.0,66.0,136.0,0.0625,0.0,4.125,1.2142857142857142
Maharashtra,Nanded,431731,16.0,774.0,18.0,1.0,1.0,391.0,734.0,0.0625,0.0012919896640826874,24.4375,0.9483204134366925
Karnataka,Vijayapura,586114,176.0,425.0,55.0,11.0,5.0,372.0,197.0,0.0625,0.011764705882352941,2.1136363636363638,0.46352941176470586
Madhya Pradesh,Singrauli,486884,16.0,107.0,9.0,1.0,0.0,11.0,11.0,0.0625,0.0,0.6875,0.102803738317757
Odisha,Sundargarh,770020,16.0,197.0,14.0,1.0,0.0,79.0,222.0,0.0625,0.0,4.9375,1.1269035532994924
Tamil Nadu,Tirunelveli,627761,16.0,85.0,14.0,1.0,0.0,194.0,226.0,0.0625,0.0,12.125,2.6588235294117646
Maharashtra,Ahmadnagar,413723,48.0,1021.0,45.0,3.0,0.0,684.0,692.0,0.0625,0.0,14.25,0.6777668952007836
Andhra Pradesh,Khammam,507210,80.0,417.0,19.0,5.0,0.0,314.0,478.0,0.0625,0.0,3.925,1.146282973621103
Gujarat,Gandhinagar,382330,48.0,554.0,26.0,3.0,4.0,464.0,549.0,0.0625,0.007220216606498195,9.666666666666666,0.9909747292418772
Uttarakhand,Dehradun,248143,32.0,209.0,49.0,2.0,0.0,723.0,650.0,0.0625,0.0,22.59375,3.110047846889952
Andhra Pradesh,Hyderabad,500007,32.0,164.0,24.0,2.0,0.0,175.0,661.0,0.0625,0.0,5.46875,4.030487804878049
Gujarat,Amreli,365541,16.0,89.0,14.0,1.0,0.0,119.0,127.0,0.0625,0.0,7.4375,1.4269662921348314
Gujarat,Anand,388305,16.0,210.0,12.0,1.0,1.0,434.0,692.0,0.0625,0.004761904761904762,27.125,3.295238095238095
Uttarakhand,Tehri Garhwal,249123,64.0,349.0,31.0,4.0,0.0,408.0,568.0,0.0625,0.0,6.375,1.6275071633237823
Telangana,Khammam,507116,16.0,46.0,4.0,1.0,0.0,229.0,33.0,0.0625,0.0,14.3125,0.717391304347826
Karnataka,Vijayapura,586216,80.0,304.0,68.0,5.0,1.0,577.0,321.0,0.0625,0.003289473684210526,7.2125,1.055921052631579
Andhra Pradesh,Adilabad,504203,48.0,355.0,9.0,3.0,0.0,386.0,605.0,0.0625,0.0,8.041666666666666,1.704225352112676
Tamil Nadu,Tiruchirappalli,639112,32.0,249.0,15.0,2.0,0.0,345.0,573.0,0.0625,0.0,10.78125,2.3012048192771086
Chhattisgarh,Raipur,493885,80.0,1393.0,103.0,5.0,0.0,1342.0,3090.0,0.0625,0.0,16.775,2.2182340272792533
Orissa,Bhadrak,756101,16.0,138.0,14.0,1.0,0.0,123.0,401.0,0.0625,0.0,7.6875,2.9057971014492754
Goa,North Goa,403502,48.0,362.0,21.0,3.0,2.0,279.0,451.0,0.0625,0.0055248618784530384,5.8125,1.2458563535911602
Odisha,Baleswar,756035,255.0,1008.0,191.0,16.0,1.0,1706.0,1161.0,0.06274509803921569,0.000992063492063492,6.690196078431373,1.1517857142857142
Telangana,Jogulamba Gadwal,509127,478.0,2513.0,146.0,30.0,0.0,348.0,442.0,0.06276150627615062,0.0,0.7280334728033473,0.17588539594110625
Tamil Nadu,Thanjavur,613009,223.0,1122.0,70.0,14.0,2.0,1023.0,1157.0,0.06278026905829596,0.0017825311942959,4.5874439461883405,1.0311942959001783
Punjab,Hoshiarpur,144205,191.0,3496.0,234.0,12.0,3.0,2847.0,4470.0,0.06282722513089005,0.0008581235697940503,14.905759162303665,1.278604118993135
Delhi,North West Delhi,110086,7494.0,48111.0,2402.0,471.0,26.0,26574.0,39616.0,0.06285028022417935,0.0005404169524640934,3.5460368294635707,0.8234291534160587
Chhattisgarh,Dakshin Bastar Dantewada,494556,159.0,747.0,99.0,10.0,6.0,1233.0,2256.0,0.06289308176100629,0.008032128514056224,7.754716981132075,3.0200803212851404
Telangana,Nalgonda,508212,143.0,456.0,49.0,9.0,0.0,1269.0,624.0,0.06293706293706294,0.0,8.874125874125873,1.368421052631579
Telangana,Karimnagar,505405,143.0,518.0,71.0,9.0,0.0,807.0,886.0,0.06293706293706294,0.0,5.643356643356643,1.7104247104247103
Punjab,Gurdaspur,143521,810.0,9334.0,385.0,51.0,19.0,3158.0,6040.0,0.06296296296296296,0.002035568887936576,3.8987654320987652,0.6470966359545747
Tamil Nadu,Tirunelveli,627106,127.0,733.0,67.0,8.0,0.0,462.0,351.0,0.06299212598425197,0.0,3.6377952755905514,0.47885402455661663
Telangana,Nalgonda,508238,127.0,917.0,48.0,8.0,0.0,774.0,1027.0,0.06299212598425197,0.0,6.094488188976378,1.1199563794983642
Gujarat,Ahmedabad,382460,365.0,1706.0,189.0,23.0,9.0,1792.0,1960.0,0.06301369863013699,0.005275498241500586,4.909589041095891,1.1488862837045721
Andhra Pradesh,Vizianagaram,535592,111.0,917.0,49.0,7.0,0.0,1401.0,792.0,0.06306306306306306,0.0,12.621621621621621,0.8636859323882224
Tamil Nadu,Madurai,625004,111.0,762.0,52.0,7.0,0.0,748.0,663.0,0.06306306306306306,0.0,6.738738738738738,0.8700787401574803
Odisha,Nayagarh,752094,95.0,597.0,74.0,6.0,0.0,737.0,731.0,0.06315789473684211,0.0,7.757894736842105,1.2244556113902847
Andhra Pradesh,Krishna,521235,190.0,857.0,96.0,12.0,0.0,2135.0,1235.0,0.06315789473684211,0.0,11.236842105263158,1.441073512252042
Telangana,Karimnagar,505460,95.0,514.0,36.0,6.0,0.0,1349.0,928.0,0.06315789473684211,0.0,14.2,1.8054474708171206
Punjab,Ferozepur,152002,538.0,7244.0,294.0,34.0,0.0,5088.0,5703.0,0.06319702602230483,0.0,9.45724907063197,0.787272225289895
Karnataka,Mysuru,571114,174.0,888.0,106.0,11.0,3.0,1025.0,451.0,0.06321839080459771,0.0033783783783783786,5.890804597701149,0.5078828828828829
Andhra Pradesh,Guntur,522421,237.0,1126.0,106.0,15.0,0.0,2381.0,1052.0,0.06329113924050633,0.0,10.046413502109704,0.9342806394316163
Gujarat,Mahesana,384212,79.0,552.0,91.0,5.0,3.0,701.0,804.0,0.06329113924050633,0.005434782608695652,8.873417721518987,1.4565217391304348
Gujarat,Gandhinagar,382422,79.0,638.0,62.0,5.0,19.0,663.0,865.0,0.06329113924050633,0.029780564263322883,8.39240506329114,1.3557993730407523
Telangana,Jayashankar Bhupalpally,506164,79.0,579.0,28.0,5.0,0.0,27.0,46.0,0.06329113924050633,0.0,0.34177215189873417,0.07944732297063903
Tamil Nadu,Kallakurichi,606107,79.0,480.0,24.0,5.0,1.0,101.0,80.0,0.06329113924050633,0.0020833333333333333,1.2784810126582278,0.16666666666666666
Andhra Pradesh,Nellore,524408,79.0,788.0,39.0,5.0,0.0,1132.0,731.0,0.06329113924050633,0.0,14.329113924050633,0.9276649746192893
Andhra Pradesh,Ananthapur,515801,142.0,419.0,73.0,9.0,0.0,2304.0,689.0,0.06338028169014084,0.0,16.225352112676056,1.6443914081145585
Tamil Nadu,Ramanathapuram,623501,142.0,763.0,54.0,9.0,1.0,928.0,1731.0,0.06338028169014084,0.001310615989515072,6.535211267605634,2.26867627785059
Tamil Nadu,Vellore,632202,142.0,784.0,103.0,9.0,1.0,1453.0,1112.0,0.06338028169014084,0.0012755102040816326,10.232394366197184,1.4183673469387754
Karnataka,Chitradurga,577522,520.0,3584.0,347.0,33.0,4.0,2562.0,2297.0,0.06346153846153846,0.0011160714285714285,4.926923076923077,0.6409040178571429
Andhra Pradesh,Cuddapah,516355,63.0,495.0,47.0,4.0,0.0,804.0,360.0,0.06349206349206349,0.0,12.761904761904763,0.7272727272727273
Karnataka,Dakshina Kannada,574154,63.0,729.0,88.0,4.0,0.0,430.0,605.0,0.06349206349206349,0.0,6.825396825396825,0.8299039780521262
Karnataka,Bangalore Rural,561204,126.0,1433.0,100.0,8.0,1.0,857.0,1058.0,0.06349206349206349,0.0006978367062107466,6.801587301587301,0.73831123517097
Andhra Pradesh,Chittoor,517429,126.0,910.0,80.0,8.0,0.0,1265.0,534.0,0.06349206349206349,0.0,10.03968253968254,0.5868131868131868
Andhra Pradesh,Chittoor,517583,126.0,1125.0,63.0,8.0,0.0,1728.0,1185.0,0.06349206349206349,0.0,13.714285714285714,1.0533333333333332
Gujarat,Narmada,393040,378.0,2201.0,277.0,24.0,7.0,3424.0,4607.0,0.06349206349206349,0.0031803725579282144,9.058201058201059,2.093139482053612
Gujarat,Kachchh,370615,63.0,476.0,90.0,4.0,0.0,725.0,652.0,0.06349206349206349,0.0,11.507936507936508,1.3697478991596639
Himachal Pradesh,Kullu,175105,63.0,442.0,60.0,4.0,1.0,480.0,535.0,0.06349206349206349,0.0022624434389140274,7.619047619047619,1.2104072398190044
Karnataka,Vijayapura,586109,126.0,577.0,70.0,8.0,0.0,674.0,304.0,0.06349206349206349,0.0,5.349206349206349,0.5268630849220104
Maharashtra,Osmanabad,413623,63.0,1957.0,96.0,4.0,0.0,1769.0,2588.0,0.06349206349206349,0.0,28.07936507936508,1.322432294328053
Karnataka,Udupi,574122,63.0,443.0,28.0,4.0,1.0,367.0,269.0,0.06349206349206349,0.002257336343115124,5.825396825396825,0.6072234762979684
Gujarat,Bhavnagar,364003,126.0,1056.0,118.0,8.0,2.0,1222.0,1016.0,0.06349206349206349,0.001893939393939394,9.698412698412698,0.9621212121212122
Andhra Pradesh,Warangal,506015,63.0,284.0,13.0,4.0,0.0,169.0,964.0,0.06349206349206349,0.0,2.6825396825396823,3.3943661971830985
Karnataka,Dakshina Kannada,575004,63.0,665.0,28.0,4.0,1.0,254.0,395.0,0.06349206349206349,0.0015037593984962407,4.031746031746032,0.5939849624060151
Delhi,South Delhi,110044,5792.0,39991.0,1412.0,368.0,12.0,19840.0,25972.0,0.06353591160220995,0.000300067515190918,3.425414364640884,0.6494461253782101
Telangana,Nirmal,504310,173.0,1345.0,96.0,11.0,0.0,511.0,757.0,0.06358381502890173,0.0,2.953757225433526,0.5628252788104089
Odisha,Sambalpur,768212,173.0,1089.0,126.0,11.0,0.0,1627.0,2897.0,0.06358381502890173,0.0,9.404624277456648,2.6602387511478423
Andhra Pradesh,Chittoor,517421,110.0,690.0,72.0,7.0,1.0,1407.0,638.0,0.06363636363636363,0.0014492753623188406,12.790909090909091,0.9246376811594202
Tamil Nadu,Dindigul,624201,220.0,1124.0,70.0,14.0,0.0,932.0,1871.0,0.06363636363636363,0.0,4.236363636363636,1.664590747330961
Odisha,Baleswar,756059,110.0,650.0,81.0,7.0,0.0,870.0,721.0,0.06363636363636363,0.0,7.909090909090909,1.1092307692307692
Odisha,Ganjam,760006,110.0,888.0,67.0,7.0,0.0,1086.0,639.0,0.06363636363636363,0.0,9.872727272727273,0.7195945945945946
West Bengal,Purba Medinipur,721658,110.0,917.0,98.0,7.0,1.0,742.0,907.0,0.06363636363636363,0.0010905125408942203,6.745454545454545,0.9890948745910578
Karnataka,Vijayapura,586212,220.0,741.0,85.0,14.0,0.0,689.0,357.0,0.06363636363636363,0.0,3.131818181818182,0.4817813765182186
Madhya Pradesh,Seoni,480887,534.0,4234.0,359.0,34.0,0.0,3097.0,2910.0,0.06367041198501873,0.0,5.799625468164794,0.687293339631554
Haryana,Palwal,121103,1680.0,16302.0,1252.0,107.0,0.0,6798.0,5536.0,0.06369047619047619,0.0,4.046428571428572,0.3395902343270764
Telangana,Adilabad,504106,94.0,433.0,54.0,6.0,0.0,1546.0,720.0,0.06382978723404255,0.0,16.4468085106383,1.6628175519630486
Odisha,JAJPUR,755022,94.0,496.0,51.0,6.0,5.0,562.0,297.0,0.06382978723404255,0.010080645161290322,5.9787234042553195,0.5987903225806451
Telangana,Medak,502130,47.0,322.0,37.0,3.0,0.0,292.0,303.0,0.06382978723404255,0.0,6.212765957446808,0.9409937888198758
Goa,North Goa,403503,47.0,513.0,36.0,3.0,2.0,532.0,583.0,0.06382978723404255,0.003898635477582846,11.319148936170214,1.1364522417153997
Telangana,Khammam,507211,47.0,83.0,12.0,3.0,0.0,404.0,76.0,0.06382978723404255,0.0,8.595744680851064,0.9156626506024096
Odisha,Baleshwar,756045,47.0,617.0,14.0,3.0,0.0,251.0,716.0,0.06382978723404255,0.0,5.340425531914893,1.160453808752026
Andhra Pradesh,Guntur,522615,282.0,2456.0,150.0,18.0,0.0,3414.0,1503.0,0.06382978723404255,0.0,12.106382978723405,0.6119706840390879
Gujarat,Surat,394421,47.0,248.0,50.0,3.0,2.0,285.0,251.0,0.06382978723404255,0.008064516129032258,6.0638297872340425,1.0120967741935485
Uttar Pradesh,Prayagraj,212302,47.0,425.0,21.0,3.0,1.0,208.0,154.0,0.06382978723404255,0.002352941176470588,4.425531914893617,0.3623529411764706
Gujarat,Mahesana,382825,47.0,286.0,27.0,3.0,0.0,264.0,290.0,0.06382978723404255,0.0,5.617021276595745,1.013986013986014
Telangana,Narayanpet,509371,47.0,368.0,46.0,3.0,0.0,61.0,57.0,0.06382978723404255,0.0,1.297872340425532,0.15489130434782608
Karnataka,Chikkaballapur,561207,360.0,2842.0,250.0,23.0,0.0,2159.0,2021.0,0.06388888888888888,0.0,5.997222222222222,0.711118930330753
Odisha,Gajapati,761207,266.0,1359.0,102.0,17.0,2.0,1838.0,2797.0,0.06390977443609022,0.0014716703458425313,6.909774436090226,2.0581309786607798
Delhi,South West Delhi,110022,422.0,2911.0,149.0,27.0,14.0,1805.0,2172.0,0.06398104265402843,0.0048093438680865686,4.277251184834123,0.7461353486774305
West Bengal,Murshidabad,742132,250.0,2830.0,246.0,16.0,1.0,627.0,1002.0,0.064,0.00035335689045936394,2.508,0.35406360424028266
Karnataka,Bagalkot,587205,125.0,446.0,69.0,8.0,1.0,531.0,557.0,0.064,0.002242152466367713,4.248,1.248878923766816
Tamil Nadu,Virudhunagar,626607,125.0,513.0,47.0,8.0,0.0,688.0,791.0,0.064,0.0,5.504,1.5419103313840157
West Bengal,Paschim Bardhaman,713212,125.0,1228.0,26.0,8.0,3.0,147.0,277.0,0.064,0.0024429967426710096,1.176,0.2255700325732899
Andhra Pradesh,Kurnool,518323,328.0,1763.0,244.0,21.0,1.0,4072.0,1598.0,0.06402439024390244,0.0005672149744753262,12.414634146341463,0.9064095292115711
Odisha,Angul,759130,203.0,1089.0,72.0,13.0,0.0,1568.0,1059.0,0.06403940886699508,0.0,7.724137931034483,0.9724517906336089
Karnataka,Bagalkot,587117,359.0,640.0,108.0,23.0,0.0,846.0,720.0,0.06406685236768803,0.0,2.3565459610027855,1.125
Karnataka,Koppal,583234,156.0,680.0,179.0,10.0,2.0,1072.0,1254.0,0.0641025641025641,0.0029411764705882353,6.871794871794871,1.8441176470588236
Tamil Nadu,Thanjavur,614906,78.0,256.0,45.0,5.0,0.0,427.0,517.0,0.0641025641025641,0.0,5.4743589743589745,2.01953125
Andhra Pradesh,Palnadu,522403,78.0,552.0,47.0,5.0,2.0,334.0,239.0,0.0641025641025641,0.0036231884057971015,4.282051282051282,0.4329710144927536
Telangana,Jagitial,505532,78.0,904.0,86.0,5.0,0.0,386.0,328.0,0.0641025641025641,0.0,4.948717948717949,0.36283185840707965
Punjab,Kapurthala,144626,78.0,1435.0,85.0,5.0,3.0,1573.0,2901.0,0.0641025641025641,0.0020905923344947735,20.166666666666668,2.021602787456446
Odisha,Jajapur,754205,78.0,334.0,35.0,5.0,0.0,503.0,457.0,0.0641025641025641,0.0,6.448717948717949,1.3682634730538923
Telangana,Karimnagar,505416,78.0,633.0,55.0,5.0,0.0,807.0,810.0,0.0641025641025641,0.0,10.346153846153847,1.2796208530805686
Madhya Pradesh,Tikamgarh,472001,2400.0,8846.0,699.0,154.0,5.0,11781.0,9804.0,0.06416666666666666,0.0005652272213429799,4.90875,1.108297535609315
Tamil Nadu,Thanjavur,613001,561.0,2908.0,178.0,36.0,0.0,2605.0,3352.0,0.06417112299465241,0.0,4.64349376114082,1.1526822558459422
Karnataka,Bagalkot,587207,187.0,671.0,116.0,12.0,0.0,682.0,765.0,0.06417112299465241,0.0,3.6470588235294117,1.1400894187779433
Punjab,Ferozepur,142052,109.0,1579.0,66.0,7.0,0.0,1469.0,2621.0,0.06422018348623854,0.0,13.477064220183486,1.6599113362887903
Tamil Nadu,Thanjavur,612002,109.0,546.0,122.0,7.0,0.0,962.0,1381.0,0.06422018348623854,0.0,8.825688073394495,2.529304029304029
Odisha,Ganjam,761101,218.0,1282.0,104.0,14.0,0.0,1304.0,1069.0,0.06422018348623854,0.0,5.981651376146789,0.8338533541341654
Telangana,Karimnagar,505525,109.0,610.0,51.0,7.0,0.0,906.0,1025.0,0.06422018348623854,0.0,8.311926605504587,1.680327868852459
Andhra Pradesh,Guntur,522436,109.0,732.0,39.0,7.0,0.0,1283.0,606.0,0.06422018348623854,0.0,11.770642201834862,0.8278688524590164
Punjab,Bathinda,151302,109.0,2147.0,163.0,7.0,0.0,2115.0,3729.0,0.06422018348623854,0.0,19.40366972477064,1.736842105263158
Chhattisgarh,Bilaspur,495223,109.0,691.0,36.0,7.0,0.0,883.0,1072.0,0.06422018348623854,0.0,8.100917431192661,1.5513748191027497
West Bengal,Barddhaman,713126,109.0,1234.0,90.0,7.0,0.0,719.0,725.0,0.06422018348623854,0.0,6.5963302752293576,0.5875202593192869
Odisha,Sonapur,767018,747.0,2348.0,257.0,48.0,0.0,3270.0,2411.0,0.0642570281124498,0.0,4.377510040160643,1.026831345826235
Punjab,Bathinda,151401,171.0,4214.0,127.0,11.0,0.0,2421.0,3447.0,0.06432748538011696,0.0,14.157894736842104,0.8179876601803512
Andhra Pradesh,Hyderabad,500072,171.0,915.0,49.0,11.0,0.0,911.0,2130.0,0.06432748538011696,0.0,5.3274853801169595,2.3278688524590163
Delhi,South West Delhi,110078,1057.0,6842.0,453.0,68.0,6.0,4065.0,4136.0,0.06433301797540208,0.0008769365682548962,3.845789971617786,0.6045016077170418
Karnataka,Bagalkot,587122,435.0,1238.0,177.0,28.0,5.0,1182.0,1012.0,0.06436781609195402,0.004038772213247173,2.717241379310345,0.8174474959612278
Karnataka,Bagalkot,587202,264.0,535.0,209.0,17.0,0.0,662.0,657.0,0.06439393939393939,0.0,2.507575757575758,1.2280373831775702
Telangana,K.v. Rangareddy,501101,388.0,2082.0,136.0,25.0,0.0,2514.0,3846.0,0.06443298969072164,0.0,6.479381443298969,1.8472622478386167
Andhra Pradesh,Kakinada,533002,62.0,569.0,46.0,4.0,0.0,271.0,166.0,0.06451612903225806,0.0,4.370967741935484,0.29173989455184535
Maharashtra,Mumbai City,400007,31.0,256.0,30.0,2.0,2.0,272.0,211.0,0.06451612903225806,0.0078125,8.774193548387096,0.82421875
Karnataka,Udupi,574118,93.0,704.0,63.0,6.0,2.0,376.0,323.0,0.06451612903225806,0.002840909090909091,4.043010752688172,0.4588068181818182
Karnataka,Udupi,576224,31.0,171.0,42.0,2.0,0.0,357.0,269.0,0.06451612903225806,0.0,11.516129032258064,1.5730994152046784
Telangana,Adilabad,504219,62.0,237.0,13.0,4.0,0.0,566.0,476.0,0.06451612903225806,0.0,9.129032258064516,2.0084388185654007
Andhra Pradesh,Anantapur,515271,62.0,604.0,23.0,4.0,0.0,370.0,482.0,0.06451612903225806,0.0,5.967741935483871,0.7980132450331126
Maharashtra,Nagpur,440019,62.0,306.0,20.0,4.0,0.0,256.0,437.0,0.06451612903225806,0.0,4.129032258064516,1.4281045751633987
Odisha,Khorda,752021,155.0,775.0,115.0,10.0,0.0,1598.0,1426.0,0.06451612903225806,0.0,10.30967741935484,1.84
Maharashtra,Chandrapur,442505,62.0,1329.0,40.0,4.0,2.0,1499.0,2152.0,0.06451612903225806,0.0015048908954100827,24.177419354838708,1.619262603461249
Karnataka,Udupi,574102,31.0,201.0,29.0,2.0,2.0,178.0,121.0,0.06451612903225806,0.009950248756218905,5.741935483870968,0.6019900497512438
Tamil Nadu,Kanniyakumari,629165,62.0,454.0,33.0,4.0,0.0,466.0,706.0,0.06451612903225806,0.0,7.516129032258065,1.5550660792951543
Tamil Nadu,Salem,636119,62.0,236.0,44.0,4.0,2.0,556.0,423.0,0.06451612903225806,0.00847457627118644,8.96774193548387,1.7923728813559323
Telangana,Warangal,506348,62.0,122.0,26.0,4.0,0.0,630.0,246.0,0.06451612903225806,0.0,10.161290322580646,2.0163934426229506
Uttarakhand,Almora,263652,31.0,206.0,31.0,2.0,0.0,470.0,375.0,0.06451612903225806,0.0,15.161290322580646,1.8203883495145632
Telangana,Nizamabad,503123,31.0,131.0,23.0,2.0,0.0,490.0,238.0,0.06451612903225806,0.0,15.806451612903226,1.816793893129771
Kerala,Idukki,685595,31.0,218.0,29.0,2.0,0.0,434.0,400.0,0.06451612903225806,0.0,14.0,1.834862385321101
Karnataka,Belagavi,591287,31.0,115.0,17.0,2.0,0.0,136.0,69.0,0.06451612903225806,0.0,4.387096774193548,0.6
Andhra Pradesh,Parvathipuram Manyam,535463,31.0,264.0,11.0,2.0,0.0,113.0,99.0,0.06451612903225806,0.0,3.6451612903225805,0.375
Telangana,Nizamabad,503301,62.0,334.0,49.0,4.0,0.0,622.0,983.0,0.06451612903225806,0.0,10.03225806451613,2.94311377245509
Karnataka,Kalaburagi,585314,31.0,247.0,41.0,2.0,0.0,440.0,291.0,0.06451612903225806,0.0,14.193548387096774,1.1781376518218623
Tamil Nadu,Ariyalur,621651,31.0,71.0,4.0,2.0,0.0,149.0,447.0,0.06451612903225806,0.0,4.806451612903226,6.295774647887324
Maharashtra,Bhandara,441804,124.0,1779.0,157.0,8.0,1.0,2371.0,5530.0,0.06451612903225806,0.0005621135469364812,19.120967741935484,3.108487914558741
Sikkim,North,737116,31.0,275.0,17.0,2.0,0.0,121.0,122.0,0.06451612903225806,0.0,3.903225806451613,0.44363636363636366
Karnataka,Uttara Kannada,581411,62.0,539.0,11.0,4.0,0.0,135.0,180.0,0.06451612903225806,0.0,2.1774193548387095,0.3339517625231911
Telangana,Warangal,506303,62.0,227.0,39.0,4.0,0.0,466.0,317.0,0.06451612903225806,0.0,7.516129032258065,1.39647577092511
Uttarakhand,Pithoragarh,262521,62.0,445.0,53.0,4.0,0.0,761.0,839.0,0.06451612903225806,0.0,12.274193548387096,1.8853932584269664
Andhra Pradesh,Prakasam,523181,31.0,264.0,19.0,2.0,0.0,311.0,138.0,0.06451612903225806,0.0,10.03225806451613,0.5227272727272727
Haryana,Karnal,132157,93.0,503.0,139.0,6.0,2.0,1260.0,3198.0,0.06451612903225806,0.003976143141153081,13.548387096774194,6.357852882703777
Telangana,Nagarkurnool,509406,62.0,328.0,32.0,4.0,0.0,243.0,100.0,0.06451612903225806,0.0,3.9193548387096775,0.3048780487804878
Tamil Nadu,Tiruvannamalai,606908,93.0,375.0,81.0,6.0,1.0,656.0,624.0,0.06451612903225806,0.0026666666666666666,7.053763440860215,1.664
Odisha,Kendujhar,756121,155.0,689.0,58.0,10.0,1.0,636.0,996.0,0.06451612903225806,0.001451378809869376,4.103225806451613,1.4455732946298985
Andhra Pradesh,Anantapur,515001,310.0,2124.0,171.0,20.0,0.0,1815.0,2717.0,0.06451612903225806,0.0,5.854838709677419,1.2791902071563088
Andhra Pradesh,Nandyal,518220,31.0,112.0,13.0,2.0,0.0,58.0,43.0,0.06451612903225806,0.0,1.8709677419354838,0.38392857142857145
Andhra Pradesh,Krishna,521164,31.0,186.0,26.0,2.0,0.0,409.0,283.0,0.06451612903225806,0.0,13.193548387096774,1.521505376344086
Telangana,Adilabad,504309,325.0,2193.0,200.0,21.0,1.0,1538.0,2090.0,0.06461538461538462,0.00045599635202918376,4.7323076923076925,0.9530323757409941
Maharashtra,Yavatmal,445402,201.0,8370.0,94.0,13.0,4.0,2083.0,1734.0,0.06467661691542288,0.00047789725209080046,10.36318407960199,0.207168458781362
Jammu and Kashmir,Punch,185111,1762.0,7537.0,262.0,114.0,4.0,7297.0,5119.0,0.06469920544835414,0.0005307151386493299,4.141316685584563,0.6791826986864801
West Bengal,Purba Medinipur,721652,170.0,1250.0,203.0,11.0,1.0,769.0,1140.0,0.06470588235294118,0.0008,4.523529411764706,0.912
Tamil Nadu,Thanjavur,613303,139.0,234.0,35.0,9.0,0.0,425.0,494.0,0.06474820143884892,0.0,3.0575539568345325,2.111111111111111
Tamil Nadu,Erode,638102,139.0,1058.0,68.0,9.0,0.0,986.0,1212.0,0.06474820143884892,0.0,7.093525179856115,1.1455576559546314
Karnataka,Kolar,563127,139.0,470.0,87.0,9.0,2.0,759.0,737.0,0.06474820143884892,0.00425531914893617,5.460431654676259,1.5680851063829788
Odisha,Balangir,767067,139.0,1041.0,124.0,9.0,0.0,1215.0,843.0,0.06474820143884892,0.0,8.741007194244604,0.8097982708933718
Odisha,Gajapati,761217,386.0,2460.0,177.0,25.0,0.0,4885.0,4387.0,0.06476683937823834,0.0,12.655440414507773,1.7833333333333334
Karnataka,Belgaum,590005,108.0,735.0,63.0,7.0,0.0,509.0,866.0,0.06481481481481481,0.0,4.712962962962963,1.1782312925170069
Karnataka,Kodagu,571218,108.0,755.0,84.0,7.0,7.0,794.0,1298.0,0.06481481481481481,0.009271523178807948,7.351851851851852,1.719205298013245
Karnataka,Davangere,577213,293.0,1786.0,407.0,19.0,2.0,2243.0,3061.0,0.06484641638225255,0.0011198208286674132,7.6552901023890785,1.713885778275476
